fmun_cod;fmun;ano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase
3303609;Paracambi;2019;7;2019m07;Baixada Fluminense;1;0;0;1;0;1;1;15;0;0;5;7;3;0;10;1;1;0;0;0;0;0;0;0;2;14;1;3;0;3;1;14;22;0;0;0;7;12;7;6;0;0;8;0;3;0;25;0;0;0;0;0;138;3
3303708;Paraíba do Sul;2019;7;2019m07;Interior;0;0;0;0;0;0;0;9;1;0;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;1;0;5;2;12;20;0;0;0;3;15;4;7;4;2;13;0;16;0;12;2;0;0;0;0;105;3
3303807;Paraty;2019;7;2019m07;Interior;3;0;0;3;0;3;5;14;0;1;5;2;3;1;6;0;0;0;0;0;0;0;0;0;0;6;1;2;2;6;1;14;26;0;1;0;1;22;10;9;3;2;17;2;9;1;19;0;0;0;0;0;174;3
3303856;Paty do Alferes;2019;7;2019m07;Interior;0;0;0;0;0;0;0;7;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;4;8;0;0;0;2;4;2;2;0;0;2;0;1;0;12;0;0;0;0;0;66;3
3303906;Petrópolis;2019;7;2019m07;Interior;6;0;0;6;0;6;2;124;9;0;41;14;0;1;15;0;3;0;0;0;0;0;0;0;3;21;7;28;1;20;1;104;161;0;1;0;59;68;25;39;5;11;89;17;49;3;131;1;0;0;0;0;881;3
3303955;Pinheiral;2019;7;2019m07;Interior;0;0;0;0;0;0;0;6;2;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;4;0;2;0;1;1;19;23;0;0;0;1;8;3;4;1;0;8;1;4;0;19;1;0;0;0;0;85;3
3304003;Piraí;2019;7;2019m07;Interior;0;0;0;0;0;0;0;11;2;0;3;0;0;0;0;1;4;0;0;0;0;0;0;0;3;8;0;1;0;1;0;6;8;0;0;0;3;16;11;5;0;2;7;0;3;0;13;0;0;0;0;0;100;3
3304102;Porciúncula;2019;7;2019m07;Interior;0;0;0;0;0;0;0;10;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;1;0;1;16;8;8;0;1;5;1;2;0;10;0;0;0;0;0;63;3
3304110;Porto Real;2019;7;2019m07;Interior;2;0;0;2;0;2;1;7;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;4;5;0;0;0;3;8;1;7;0;0;11;0;3;1;9;0;0;0;0;0;46;3
3304128;Quatis;2019;7;2019m07;Interior;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;0;0;0;0;3;1;2;0;0;1;1;0;0;1;0;0;0;0;0;13;3
3304144;Queimados;2019;7;2019m07;Baixada Fluminense;5;1;0;6;3;9;7;56;6;1;19;66;22;10;98;11;1;1;0;0;0;0;3;0;7;121;4;4;0;3;0;22;33;0;0;0;24;3;1;2;0;10;18;1;21;0;33;7;0;0;0;0;411;3
3304151;Quissamã;2019;7;2019m07;Interior;0;0;0;0;0;0;0;7;0;0;0;0;2;0;2;1;1;0;0;0;0;0;0;0;0;4;3;1;0;11;0;8;23;0;0;0;1;3;0;3;0;0;3;2;1;0;13;0;0;0;0;0;65;3
3304201;Resende;2019;7;2019m07;Interior;1;0;0;1;0;1;2;35;6;0;3;6;0;1;7;1;1;4;0;0;0;1;0;0;4;18;3;6;1;1;4;42;57;0;1;0;24;24;4;19;1;3;24;2;17;2;43;5;0;0;0;0;379;3
3304300;Rio Bonito;2019;7;2019m07;Interior;0;0;0;0;0;0;0;10;1;1;8;2;2;0;4;0;1;2;1;0;0;0;0;0;2;10;12;1;0;5;0;13;31;0;0;0;3;6;2;3;1;1;6;0;16;0;21;0;0;0;0;0;147;3
3304409;Rio Claro;2019;7;2019m07;Interior;3;0;0;3;0;3;1;1;1;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;2;5;0;0;0;1;12;11;1;0;3;3;0;4;1;5;0;0;0;0;0;65;3
3304508;Rio das Flores;2019;7;2019m07;Interior;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;1;0;0;0;1;0;1;0;1;0;0;0;23;3
3304524;Rio das Ostras;2019;7;2019m07;Interior;1;0;1;2;0;2;6;44;4;1;8;25;15;2;42;2;0;1;0;0;0;0;0;0;19;64;10;6;0;13;8;76;113;0;3;0;34;22;1;20;1;3;56;9;17;0;73;2;0;0;0;0;532;3
3304557;Rio de Janeiro;2019;7;2019m07;Capital;94;1;2;97;92;189;157;1764;121;54;1024;3207;1162;752;5121;1487;278;184;29;0;0;8;58;13;1283;8461;615;1033;623;878;126;4369;7644;0;66;10;2078;383;105;212;70;1111;994;179;859;182;1585;165;6;4;0;0;32131;3
3304607;Santa Maria Madalena;2019;7;2019m07;Interior;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;5;0;0;0;0;0;30;3
3304706;Santo Antônio de Pádua;2019;7;2019m07;Interior;0;0;0;0;0;0;0;19;0;0;12;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;1;0;5;0;13;21;0;0;0;5;12;7;4;1;0;10;3;3;0;17;1;2;0;0;0;152;3
3304755;São Francisco de Itabapoana;2019;7;2019m07;Interior;1;0;0;1;0;1;0;9;1;0;4;2;0;0;2;2;0;0;0;0;0;0;0;0;1;5;3;0;0;2;0;31;36;0;0;0;0;2;2;0;1;1;3;0;0;0;13;1;0;0;0;0;92;3
3304805;São Fidélis;2019;7;2019m07;Interior;0;0;0;0;0;0;0;4;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;4;0;8;15;0;0;0;4;10;5;3;2;0;6;1;1;0;20;1;0;0;0;0;88;3
3304904;São Gonçalo;2019;7;2019m07;Grande Niterói;15;0;1;16;21;37;16;224;23;15;119;841;147;76;1064;411;136;29;6;0;0;0;6;0;218;1870;97;72;14;15;3;328;529;0;9;0;112;44;6;37;1;342;129;35;54;2;181;20;1;0;0;0;3948;3
3305000;São João da Barra;2019;7;2019m07;Interior;3;0;0;3;0;3;0;18;2;0;7;5;1;0;6;1;0;1;0;0;0;0;0;0;0;8;0;0;0;3;1;23;27;0;0;0;9;11;0;9;2;2;14;4;6;1;23;0;0;0;0;0;131;3
3305109;São João de Meriti;2019;7;2019m07;Baixada Fluminense;6;0;1;7;5;12;6;121;10;1;50;248;100;70;418;196;49;12;1;0;0;0;8;0;89;773;65;20;8;32;1;99;225;0;3;0;85;27;4;22;1;185;79;21;28;1;137;8;0;0;0;0;2279;3
3305133;São José de Ubá;2019;7;2019m07;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5;3
3305158;São José do Vale do Rio Preto;2019;7;2019m07;Interior;1;0;0;1;0;1;0;9;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;5;7;0;0;0;6;6;3;2;1;1;5;1;2;0;8;0;0;0;0;0;79;3
3305208;São Pedro da Aldeia;2019;7;2019m07;Interior;7;0;0;7;2;9;3;28;5;2;4;23;7;0;30;5;2;7;0;0;0;0;0;0;1;45;3;2;0;4;0;20;29;0;1;0;7;12;1;11;0;3;14;5;9;1;19;1;0;0;0;0;218;3
3305307;São Sebastião do Alto;2019;7;2019m07;Interior;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;14;3
3305406;Sapucaia;2019;7;2019m07;Interior;0;0;0;0;0;0;0;11;3;0;3;0;0;0;0;0;2;2;0;0;0;0;0;0;3;7;2;0;0;0;0;11;13;0;0;0;1;1;1;0;0;2;6;0;1;0;6;0;0;0;0;0;66;3
3305505;Saquarema;2019;7;2019m07;Interior;1;0;0;1;0;1;3;16;1;2;20;4;0;0;4;4;0;1;3;0;0;0;0;0;2;14;11;3;0;3;1;53;71;0;0;0;8;13;6;8;0;3;16;1;7;0;41;2;0;0;0;0;274;3
3305554;Seropédica;2019;7;2019m07;Baixada Fluminense;1;0;0;1;0;1;1;20;3;0;7;25;18;4;47;6;8;3;0;0;0;0;0;0;6;70;6;2;0;6;1;20;35;0;2;0;6;5;3;2;0;6;9;2;12;1;19;3;0;0;0;0;264;3
3305604;Silva Jardim;2019;7;2019m07;Interior;0;0;0;0;0;0;1;3;1;1;7;0;1;0;1;0;2;0;0;0;0;0;0;0;0;3;1;0;0;1;0;5;7;0;0;0;1;3;1;2;1;0;7;0;1;1;3;3;1;0;0;0;53;3
3305703;Sumidouro;2019;7;2019m07;Interior;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;5;8;0;0;0;0;6;2;5;0;2;6;2;4;0;8;2;1;0;0;0;51;3
3305752;Tanguá;2019;7;2019m07;Interior;0;0;0;0;0;0;0;4;2;0;0;6;0;0;6;4;0;0;0;0;0;0;0;0;0;10;3;0;0;1;0;6;10;0;0;0;0;1;1;0;0;3;3;0;4;0;4;0;0;0;0;0;59;3
3305802;Teresópolis;2019;7;2019m07;Interior;0;0;0;0;0;0;4;72;8;4;38;2;0;0;2;0;1;0;0;1;0;0;0;0;4;8;5;9;1;5;0;51;71;0;1;0;29;65;33;27;8;7;43;9;24;2;83;4;0;0;0;0;541;3
3305901;Trajano de Moraes;2019;7;2019m07;Interior;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;31;3
3306008;Três Rios;2019;7;2019m07;Interior;2;0;0;2;0;2;9;33;0;1;9;3;0;0;3;2;0;2;0;0;0;0;0;0;4;11;5;3;0;1;1;57;67;0;1;0;4;63;37;27;1;2;63;14;35;0;44;1;0;0;0;0;328;3
3306107;Valença;2019;7;2019m07;Interior;0;0;0;0;0;0;0;24;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;14;17;0;0;0;12;11;5;6;0;0;9;1;28;2;29;1;0;0;0;0;213;3
3306156;Varre-Sai;2019;7;2019m07;Interior;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;14;3
3306206;Vassouras;2019;7;2019m07;Interior;0;0;0;0;0;0;0;14;2;1;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;6;9;0;0;0;2;8;4;3;1;2;5;0;7;1;17;1;0;0;0;0;105;3
3306305;Volta Redonda;2019;7;2019m07;Interior;3;0;0;3;1;4;15;72;3;2;40;25;10;1;36;1;0;7;0;0;0;0;0;0;5;49;17;12;4;17;2;92;144;0;1;0;54;49;13;28;10;10;62;13;23;0;48;5;0;0;0;0;671;3
3300100;Angra dos Reis;2019;8;2019m08;Interior;3;0;0;3;9;12;14;53;5;2;11;16;7;1;24;10;8;2;3;0;0;0;0;1;6;54;5;2;2;2;1;30;42;0;0;0;17;27;7;18;2;6;30;6;15;0;47;3;0;0;0;0;442;3
3300159;Aperibé;2019;8;2019m08;Interior;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;3;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;6;0;0;0;2;0;1;0;0;0;21;3
3300209;Araruama;2019;8;2019m08;Interior;4;0;0;4;2;6;10;39;4;1;24;21;3;1;25;5;1;4;1;0;0;0;0;0;6;42;6;8;3;9;0;46;72;0;4;0;32;27;5;20;3;5;28;6;11;1;37;5;0;0;0;0;455;3
3300225;Areal;2019;8;2019m08;Interior;0;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;2;0;6;0;0;0;0;0;20;3
3300233;Armação dos Búzios;2019;8;2019m08;Interior;0;0;0;0;0;0;1;13;1;0;12;10;5;0;15;1;0;1;0;0;0;0;0;0;2;19;1;3;1;4;1;23;33;0;0;0;11;14;4;6;4;0;12;6;7;0;19;0;0;0;0;0;198;3
3300258;Arraial do Cabo;2019;8;2019m08;Interior;1;0;0;1;0;1;2;13;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;6;0;2;0;16;24;0;0;0;7;15;2;11;2;1;16;1;10;0;14;1;0;0;0;0;129;3
3300308;Barra do Piraí;2019;8;2019m08;Interior;0;0;0;0;0;0;5;40;9;1;11;0;1;2;3;0;0;0;0;0;0;0;0;0;3;6;2;4;0;2;0;19;27;0;0;0;16;53;15;31;8;2;40;8;10;1;46;5;0;0;0;0;314;3
3300407;Barra Mansa;2019;8;2019m08;Interior;3;0;0;3;1;4;15;39;2;1;6;5;2;1;8;4;0;3;0;0;0;0;0;0;2;17;3;9;1;14;1;37;65;0;0;0;10;31;3;30;0;4;57;11;28;1;52;1;0;0;0;0;414;3
3300456;Belford Roxo;2019;8;2019m08;Baixada Fluminense;22;0;0;22;13;35;20;104;8;3;24;182;47;32;261;278;34;3;0;0;0;0;2;0;72;650;37;6;2;6;1;61;113;0;1;0;43;15;0;14;1;114;41;15;32;6;122;11;0;0;0;0;1408;3
3300506;Bom Jardim;2019;8;2019m08;Interior;0;0;0;0;0;0;0;7;2;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;4;0;1;0;3;5;4;2;0;1;4;0;5;2;6;0;0;0;0;0;56;3
3300605;Bom Jesus do Itabapoana;2019;8;2019m08;Interior;1;0;0;1;0;1;4;15;2;1;3;0;1;0;1;0;0;0;1;0;0;0;0;0;0;2;1;0;0;9;1;12;23;0;1;0;3;21;12;11;0;0;8;5;3;2;18;0;0;0;0;0;118;3
3300704;Cabo Frio;2019;8;2019m08;Interior;10;0;0;10;8;18;43;54;5;5;33;48;10;1;59;11;0;5;2;0;0;0;0;0;10;87;14;9;4;14;1;75;117;0;1;0;34;46;6;39;4;13;61;15;37;1;70;4;0;1;0;0;661;3
3300803;Cachoeiras de Macacu;2019;8;2019m08;Interior;0;0;0;0;1;1;0;13;1;2;11;5;1;0;6;1;0;1;1;0;0;0;0;0;0;9;2;3;1;0;0;11;17;0;0;0;5;2;2;0;0;2;3;0;7;0;13;1;0;0;0;0;106;3
3300902;Cambuci;2019;8;2019m08;Interior;0;0;0;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;1;2;1;1;0;0;3;0;0;0;9;0;0;0;0;0;52;3
3300936;Carapebus;2019;8;2019m08;Interior;0;0;0;0;0;0;0;2;2;0;0;0;2;0;2;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;5;5;0;1;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;25;3
3300951;Comendador Levy Gasparian;2019;8;2019m08;Interior;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;6;5;1;0;0;2;0;0;0;4;0;0;0;0;0;17;3
3301009;Campos dos Goytacazes;2019;8;2019m08;Interior;18;0;1;19;0;19;32;122;11;6;29;46;27;4;77;10;4;4;3;0;0;0;2;1;23;124;38;23;8;22;4;177;272;0;2;0;59;86;30;48;8;18;147;12;43;25;121;5;2;0;0;0;1235;3
